,date,state_id,dept_id,value
17416,2016-03-31,TX,FOODS_2,910
17417,2016-04-01,TX,FOODS_2,1430
17418,2016-04-02,TX,FOODS_2,1331
17419,2016-04-03,TX,FOODS_2,1650
17420,2016-04-04,TX,FOODS_2,1275
17421,2016-04-05,TX,FOODS_2,1415
17422,2016-04-06,TX,FOODS_2,1297
17423,2016-04-07,TX,FOODS_2,1391
17424,2016-04-08,TX,FOODS_2,1088
17425,2016-04-09,TX,FOODS_2,1582
17426,2016-04-10,TX,FOODS_2,1598
17427,2016-04-11,TX,FOODS_2,1437
17428,2016-04-12,TX,FOODS_2,1424
17429,2016-04-13,TX,FOODS_2,1280
17430,2016-04-14,TX,FOODS_2,1292
17431,2016-04-15,TX,FOODS_2,1189
17432,2016-04-16,TX,FOODS_2,1257
17433,2016-04-17,TX,FOODS_2,1451
17434,2016-04-18,TX,FOODS_2,1292
17435,2016-04-19,TX,FOODS_2,1268
17436,2016-04-20,TX,FOODS_2,1168
17437,2016-04-21,TX,FOODS_2,1128
17438,2016-04-22,TX,FOODS_2,1115
17439,2016-04-23,TX,FOODS_2,1085
17440,2016-04-24,TX,FOODS_2,1341
17441,2016-04-25,TX,FOODS_2,1227
17442,2016-04-26,TX,FOODS_2,1042
17443,2016-04-27,TX,FOODS_2,908
17444,2016-04-28,TX,FOODS_2,967
17445,2016-04-29,TX,FOODS_2,1254
17446,2016-04-30,TX,FOODS_2,1106
17447,2016-05-01,TX,FOODS_2,1597
17448,2016-05-02,TX,FOODS_2,1293
17449,2016-05-03,TX,FOODS_2,1448
17450,2016-05-04,TX,FOODS_2,963
17451,2016-05-05,TX,FOODS_2,1168
17452,2016-05-06,TX,FOODS_2,1319
17453,2016-05-07,TX,FOODS_2,1431
17454,2016-05-08,TX,FOODS_2,1092
17455,2016-05-09,TX,FOODS_2,1590
17456,2016-05-10,TX,FOODS_2,1291
17457,2016-05-11,TX,FOODS_2,1421
17458,2016-05-12,TX,FOODS_2,1394
17459,2016-05-13,TX,FOODS_2,1320
17460,2016-05-14,TX,FOODS_2,1339
17461,2016-05-15,TX,FOODS_2,1914
17462,2016-05-16,TX,FOODS_2,1521
17463,2016-05-17,TX,FOODS_2,1254
17464,2016-05-18,TX,FOODS_2,1019
17465,2016-05-19,TX,FOODS_2,1024
17466,2016-05-20,TX,FOODS_2,1127
17467,2016-05-21,TX,FOODS_2,1398
17468,2016-05-22,TX,FOODS_2,1428
17469,2011-01-29,TX,FOODS_3,4969
17470,2011-01-30,TX,FOODS_3,5158
17471,2011-01-31,TX,FOODS_3,3735
17472,2011-02-01,TX,FOODS_3,3837
17473,2011-02-02,TX,FOODS_3,3162
17474,2011-02-03,TX,FOODS_3,4796
17475,2011-02-04,TX,FOODS_3,3417
17476,2011-02-05,TX,FOODS_3,5270
17477,2011-02-06,TX,FOODS_3,5208
17478,2011-02-07,TX,FOODS_3,4026
17479,2011-02-08,TX,FOODS_3,3274
17480,2011-02-09,TX,FOODS_3,3452
17481,2011-02-10,TX,FOODS_3,2966
17482,2011-02-11,TX,FOODS_3,3674
17483,2011-02-12,TX,FOODS_3,5393
17484,2011-02-13,TX,FOODS_3,6110
17485,2011-02-14,TX,FOODS_3,3494
17486,2011-02-15,TX,FOODS_3,3947
17487,2011-02-16,TX,FOODS_3,3311
17488,2011-02-17,TX,FOODS_3,3233
17489,2011-02-18,TX,FOODS_3,3511
17490,2011-02-19,TX,FOODS_3,4443
17491,2011-02-20,TX,FOODS_3,4892
17492,2011-02-21,TX,FOODS_3,3741
17493,2011-02-22,TX,FOODS_3,3458
17494,2011-02-23,TX,FOODS_3,2946
17495,2011-02-24,TX,FOODS_3,3069
17496,2011-02-25,TX,FOODS_3,3366
17497,2011-02-26,TX,FOODS_3,4335
17498,2011-02-27,TX,FOODS_3,4938
17499,2011-02-28,TX,FOODS_3,3431
17500,2011-03-01,TX,FOODS_3,3792
17501,2011-03-02,TX,FOODS_3,3202
17502,2011-03-03,TX,FOODS_3,3460
17503,2011-03-04,TX,FOODS_3,3574
17504,2011-03-05,TX,FOODS_3,4868
17505,2011-03-06,TX,FOODS_3,5380
17506,2011-03-07,TX,FOODS_3,4137
17507,2011-03-08,TX,FOODS_3,3320
17508,2011-03-09,TX,FOODS_3,3480
17509,2011-03-10,TX,FOODS_3,3152
17510,2011-03-11,TX,FOODS_3,3714
17511,2011-03-12,TX,FOODS_3,5022
17512,2011-03-13,TX,FOODS_3,5065
17513,2011-03-14,TX,FOODS_3,3951
17514,2011-03-15,TX,FOODS_3,4281
17515,2011-03-16,TX,FOODS_3,3442
17516,2011-03-17,TX,FOODS_3,3669
17517,2011-03-18,TX,FOODS_3,3751
17518,2011-03-19,TX,FOODS_3,4381
17519,2011-03-20,TX,FOODS_3,4718
17520,2011-03-21,TX,FOODS_3,3663
17521,2011-03-22,TX,FOODS_3,3276
17522,2011-03-23,TX,FOODS_3,3254
17523,2011-03-24,TX,FOODS_3,3253
17524,2011-03-25,TX,FOODS_3,3267
17525,2011-03-26,TX,FOODS_3,4310
17526,2011-03-27,TX,FOODS_3,4979
17527,2011-03-28,TX,FOODS_3,3247
17528,2011-03-29,TX,FOODS_3,3009
17529,2011-03-30,TX,FOODS_3,2671
17530,2011-03-31,TX,FOODS_3,3158
17531,2011-04-01,TX,FOODS_3,4242
17532,2011-04-02,TX,FOODS_3,4784
17533,2011-04-03,TX,FOODS_3,5032
17534,2011-04-04,TX,FOODS_3,3501
17535,2011-04-05,TX,FOODS_3,3608
17536,2011-04-06,TX,FOODS_3,3777
17537,2011-04-07,TX,FOODS_3,3875
17538,2011-04-08,TX,FOODS_3,3613
17539,2011-04-09,TX,FOODS_3,5003
17540,2011-04-10,TX,FOODS_3,5026
17541,2011-04-11,TX,FOODS_3,3995
17542,2011-04-12,TX,FOODS_3,4036
17543,2011-04-13,TX,FOODS_3,3860
17544,2011-04-14,TX,FOODS_3,3282
17545,2011-04-15,TX,FOODS_3,4086
17546,2011-04-16,TX,FOODS_3,4482
17547,2011-04-17,TX,FOODS_3,4779
17548,2011-04-18,TX,FOODS_3,3596
17549,2011-04-19,TX,FOODS_3,3186
17550,2011-04-20,TX,FOODS_3,3239
17551,2011-04-21,TX,FOODS_3,2888
17552,2011-04-22,TX,FOODS_3,4043
17553,2011-04-23,TX,FOODS_3,5010
17554,2011-04-24,TX,FOODS_3,4407
17555,2011-04-25,TX,FOODS_3,3205
17556,2011-04-26,TX,FOODS_3,2899
17557,2011-04-27,TX,FOODS_3,2689
17558,2011-04-28,TX,FOODS_3,2689
17559,2011-04-29,TX,FOODS_3,3212
17560,2011-04-30,TX,FOODS_3,3982
17561,2011-05-01,TX,FOODS_3,5041
17562,2011-05-02,TX,FOODS_3,2901
17563,2011-05-03,TX,FOODS_3,3375
17564,2011-05-04,TX,FOODS_3,2777
17565,2011-05-05,TX,FOODS_3,3218
17566,2011-05-06,TX,FOODS_3,3877
17567,2011-05-07,TX,FOODS_3,4893
17568,2011-05-08,TX,FOODS_3,4189
17569,2011-05-09,TX,FOODS_3,4264
17570,2011-05-10,TX,FOODS_3,3567
17571,2011-05-11,TX,FOODS_3,3343
17572,2011-05-12,TX,FOODS_3,3471
17573,2011-05-13,TX,FOODS_3,4481
17574,2011-05-14,TX,FOODS_3,4407
17575,2011-05-15,TX,FOODS_3,5479
17576,2011-05-16,TX,FOODS_3,3684
17577,2011-05-17,TX,FOODS_3,3113
17578,2011-05-18,TX,FOODS_3,2959
17579,2011-05-19,TX,FOODS_3,2939
17580,2011-05-20,TX,FOODS_3,3330
17581,2011-05-21,TX,FOODS_3,4318
17582,2011-05-22,TX,FOODS_3,4483
17583,2011-05-23,TX,FOODS_3,3408
17584,2011-05-24,TX,FOODS_3,3035
17585,2011-05-25,TX,FOODS_3,3216
17586,2011-05-26,TX,FOODS_3,3549
17587,2011-05-27,TX,FOODS_3,3493
17588,2011-05-28,TX,FOODS_3,4737
17589,2011-05-29,TX,FOODS_3,4230
17590,2011-05-30,TX,FOODS_3,3944
17591,2011-05-31,TX,FOODS_3,3133
17592,2011-06-01,TX,FOODS_3,4186
17593,2011-06-02,TX,FOODS_3,3579
17594,2011-06-03,TX,FOODS_3,4421
17595,2011-06-04,TX,FOODS_3,4908
17596,2011-06-05,TX,FOODS_3,5338
17597,2011-06-06,TX,FOODS_3,4854
17598,2011-06-07,TX,FOODS_3,4394
17599,2011-06-08,TX,FOODS_3,4024
17600,2011-06-09,TX,FOODS_3,4312
17601,2011-06-10,TX,FOODS_3,4145
17602,2011-06-11,TX,FOODS_3,5362
17603,2011-06-12,TX,FOODS_3,6041
17604,2011-06-13,TX,FOODS_3,4811
17605,2011-06-14,TX,FOODS_3,3905
17606,2011-06-15,TX,FOODS_3,4533
17607,2011-06-16,TX,FOODS_3,3767
17608,2011-06-17,TX,FOODS_3,4447
17609,2011-06-18,TX,FOODS_3,5139
17610,2011-06-19,TX,FOODS_3,4894
17611,2011-06-20,TX,FOODS_3,4152
17612,2011-06-21,TX,FOODS_3,3579
17613,2011-06-22,TX,FOODS_3,2920
17614,2011-06-23,TX,FOODS_3,3663
17615,2011-06-24,TX,FOODS_3,3862
17616,2011-06-25,TX,FOODS_3,4639
17617,2011-06-26,TX,FOODS_3,4989
17618,2011-06-27,TX,FOODS_3,3863
17619,2011-06-28,TX,FOODS_3,3637
17620,2011-06-29,TX,FOODS_3,3514
17621,2011-06-30,TX,FOODS_3,3511
17622,2011-07-01,TX,FOODS_3,5193
17623,2011-07-02,TX,FOODS_3,5531
17624,2011-07-03,TX,FOODS_3,5498
17625,2011-07-04,TX,FOODS_3,4634
17626,2011-07-05,TX,FOODS_3,4756
17627,2011-07-06,TX,FOODS_3,3988
17628,2011-07-07,TX,FOODS_3,4596
17629,2011-07-08,TX,FOODS_3,4473
17630,2011-07-09,TX,FOODS_3,5647
17631,2011-07-10,TX,FOODS_3,5519
17632,2011-07-11,TX,FOODS_3,4979
17633,2011-07-12,TX,FOODS_3,4425
17634,2011-07-13,TX,FOODS_3,4627
17635,2011-07-14,TX,FOODS_3,4057
17636,2011-07-15,TX,FOODS_3,4813
17637,2011-07-16,TX,FOODS_3,5171
17638,2011-07-17,TX,FOODS_3,5492
17639,2011-07-18,TX,FOODS_3,4034
17640,2011-07-19,TX,FOODS_3,3421
17641,2011-07-20,TX,FOODS_3,3663
17642,2011-07-21,TX,FOODS_3,3625
17643,2011-07-22,TX,FOODS_3,4098
17644,2011-07-23,TX,FOODS_3,4953
17645,2011-07-24,TX,FOODS_3,5214
17646,2011-07-25,TX,FOODS_3,4008
17647,2011-07-26,TX,FOODS_3,3617
17648,2011-07-27,TX,FOODS_3,3448
17649,2011-07-28,TX,FOODS_3,3559
17650,2011-07-29,TX,FOODS_3,3817
17651,2011-07-30,TX,FOODS_3,4732
17652,2011-07-31,TX,FOODS_3,5157
17653,2011-08-01,TX,FOODS_3,4860
17654,2011-08-02,TX,FOODS_3,4049
17655,2011-08-03,TX,FOODS_3,4775
17656,2011-08-04,TX,FOODS_3,4171
17657,2011-08-05,TX,FOODS_3,4767
17658,2011-08-06,TX,FOODS_3,6165
17659,2011-08-07,TX,FOODS_3,6483
17660,2011-08-08,TX,FOODS_3,4697
17661,2011-08-09,TX,FOODS_3,4663
17662,2011-08-10,TX,FOODS_3,3759
17663,2011-08-11,TX,FOODS_3,4368
17664,2011-08-12,TX,FOODS_3,5297
17665,2011-08-13,TX,FOODS_3,6857
17666,2011-08-14,TX,FOODS_3,6548
17667,2011-08-15,TX,FOODS_3,5764
17668,2011-08-16,TX,FOODS_3,4693
17669,2011-08-17,TX,FOODS_3,4395
17670,2011-08-18,TX,FOODS_3,4524
17671,2011-08-19,TX,FOODS_3,5174
17672,2011-08-20,TX,FOODS_3,6715
17673,2011-08-21,TX,FOODS_3,7679
17674,2011-08-22,TX,FOODS_3,4988
17675,2011-08-23,TX,FOODS_3,4269
17676,2011-08-24,TX,FOODS_3,3722
17677,2011-08-25,TX,FOODS_3,3492
17678,2011-08-26,TX,FOODS_3,3893
17679,2011-08-27,TX,FOODS_3,5351
17680,2011-08-28,TX,FOODS_3,6238
17681,2011-08-29,TX,FOODS_3,4178
17682,2011-08-30,TX,FOODS_3,3486
17683,2011-08-31,TX,FOODS_3,3456
17684,2011-09-01,TX,FOODS_3,4999
17685,2011-09-02,TX,FOODS_3,4423
17686,2011-09-03,TX,FOODS_3,6106
17687,2011-09-04,TX,FOODS_3,4389
17688,2011-09-05,TX,FOODS_3,5406
17689,2011-09-06,TX,FOODS_3,4151
17690,2011-09-07,TX,FOODS_3,4656
17691,2011-09-08,TX,FOODS_3,3754
17692,2011-09-09,TX,FOODS_3,4661
17693,2011-09-10,TX,FOODS_3,5630
17694,2011-09-11,TX,FOODS_3,6564
17695,2011-09-12,TX,FOODS_3,4888
17696,2011-09-13,TX,FOODS_3,5049
17697,2011-09-14,TX,FOODS_3,4175
17698,2011-09-15,TX,FOODS_3,5325
17699,2011-09-16,TX,FOODS_3,4739
17700,2011-09-17,TX,FOODS_3,5734
17701,2011-09-18,TX,FOODS_3,5804
17702,2011-09-19,TX,FOODS_3,4294
17703,2011-09-20,TX,FOODS_3,3880
17704,2011-09-21,TX,FOODS_3,3626
17705,2011-09-22,TX,FOODS_3,3607
17706,2011-09-23,TX,FOODS_3,4249
17707,2011-09-24,TX,FOODS_3,5718
17708,2011-09-25,TX,FOODS_3,6466
17709,2011-09-26,TX,FOODS_3,4271
17710,2011-09-27,TX,FOODS_3,3970
17711,2011-09-28,TX,FOODS_3,3530
17712,2011-09-29,TX,FOODS_3,3781
17713,2011-09-30,TX,FOODS_3,5329
17714,2011-10-01,TX,FOODS_3,7006
17715,2011-10-02,TX,FOODS_3,6408
17716,2011-10-03,TX,FOODS_3,5289
17717,2011-10-04,TX,FOODS_3,4383
17718,2011-10-05,TX,FOODS_3,4534
17719,2011-10-06,TX,FOODS_3,4436
17720,2011-10-07,TX,FOODS_3,5457
17721,2011-10-08,TX,FOODS_3,5827
17722,2011-10-09,TX,FOODS_3,5691
17723,2011-10-10,TX,FOODS_3,5228
17724,2011-10-11,TX,FOODS_3,4868
17725,2011-10-12,TX,FOODS_3,5165
17726,2011-10-13,TX,FOODS_3,5057
17727,2011-10-14,TX,FOODS_3,4650
17728,2011-10-15,TX,FOODS_3,6873
17729,2011-10-16,TX,FOODS_3,6915
17730,2011-10-17,TX,FOODS_3,5070
17731,2011-10-18,TX,FOODS_3,4252
17732,2011-10-19,TX,FOODS_3,3690
17733,2011-10-20,TX,FOODS_3,3775
17734,2011-10-21,TX,FOODS_3,4445
17735,2011-10-22,TX,FOODS_3,5435
17736,2011-10-23,TX,FOODS_3,5640
17737,2011-10-24,TX,FOODS_3,4236
17738,2011-10-25,TX,FOODS_3,3683
17739,2011-10-26,TX,FOODS_3,3617
17740,2011-10-27,TX,FOODS_3,3621
17741,2011-10-28,TX,FOODS_3,4258
17742,2011-10-29,TX,FOODS_3,5036
17743,2011-10-30,TX,FOODS_3,5284
17744,2011-10-31,TX,FOODS_3,3774
17745,2011-11-01,TX,FOODS_3,4587
17746,2011-11-02,TX,FOODS_3,3969
17747,2011-11-03,TX,FOODS_3,4316
17748,2011-11-04,TX,FOODS_3,4127
17749,2011-11-05,TX,FOODS_3,5884
17750,2011-11-06,TX,FOODS_3,6445
17751,2011-11-07,TX,FOODS_3,5015
17752,2011-11-08,TX,FOODS_3,3683
17753,2011-11-09,TX,FOODS_3,4393
17754,2011-11-10,TX,FOODS_3,3754
17755,2011-11-11,TX,FOODS_3,4620
17756,2011-11-12,TX,FOODS_3,5949
17757,2011-11-13,TX,FOODS_3,6541
17758,2011-11-14,TX,FOODS_3,4533
17759,2011-11-15,TX,FOODS_3,4603
17760,2011-11-16,TX,FOODS_3,4115
17761,2011-11-17,TX,FOODS_3,3718
17762,2011-11-18,TX,FOODS_3,3902
17763,2011-11-19,TX,FOODS_3,5038
17764,2011-11-20,TX,FOODS_3,5572
17765,2011-11-21,TX,FOODS_3,4319
17766,2011-11-22,TX,FOODS_3,4229
17767,2011-11-23,TX,FOODS_3,6306
17768,2011-11-24,TX,FOODS_3,5037
17769,2011-11-25,TX,FOODS_3,3916
17770,2011-11-26,TX,FOODS_3,3552
17771,2011-11-27,TX,FOODS_3,4209
17772,2011-11-28,TX,FOODS_3,3331
17773,2011-11-29,TX,FOODS_3,3289
17774,2011-11-30,TX,FOODS_3,3325
17775,2011-12-01,TX,FOODS_3,4266
17776,2011-12-02,TX,FOODS_3,4074
17777,2011-12-03,TX,FOODS_3,5778
17778,2011-12-04,TX,FOODS_3,5274
17779,2011-12-05,TX,FOODS_3,4596
17780,2011-12-06,TX,FOODS_3,4302
17781,2011-12-07,TX,FOODS_3,4125
17782,2011-12-08,TX,FOODS_3,3470
17783,2011-12-09,TX,FOODS_3,4625
17784,2011-12-10,TX,FOODS_3,5114
17785,2011-12-11,TX,FOODS_3,6099
17786,2011-12-12,TX,FOODS_3,5038
17787,2011-12-13,TX,FOODS_3,5044
17788,2011-12-14,TX,FOODS_3,4794
17789,2011-12-15,TX,FOODS_3,5529
17790,2011-12-16,TX,FOODS_3,4802
17791,2011-12-17,TX,FOODS_3,5357
17792,2011-12-18,TX,FOODS_3,5150
17793,2011-12-19,TX,FOODS_3,4372
17794,2011-12-20,TX,FOODS_3,4057
17795,2011-12-21,TX,FOODS_3,4604
17796,2011-12-22,TX,FOODS_3,4911
17797,2011-12-23,TX,FOODS_3,6049
17798,2011-12-24,TX,FOODS_3,6368
17799,2011-12-25,TX,FOODS_3,2
17800,2011-12-26,TX,FOODS_3,4657
17801,2011-12-27,TX,FOODS_3,3840
17802,2011-12-28,TX,FOODS_3,3836
17803,2011-12-29,TX,FOODS_3,3700
17804,2011-12-30,TX,FOODS_3,4974
17805,2011-12-31,TX,FOODS_3,6407
17806,2012-01-01,TX,FOODS_3,4119
17807,2012-01-02,TX,FOODS_3,4733
17808,2012-01-03,TX,FOODS_3,4414
17809,2012-01-04,TX,FOODS_3,4128
17810,2012-01-05,TX,FOODS_3,4481
17811,2012-01-06,TX,FOODS_3,4974
17812,2012-01-07,TX,FOODS_3,6412
17813,2012-01-08,TX,FOODS_3,5853
17814,2012-01-09,TX,FOODS_3,3882
17815,2012-01-10,TX,FOODS_3,4157
17816,2012-01-11,TX,FOODS_3,4586
17817,2012-01-12,TX,FOODS_3,4175
17818,2012-01-13,TX,FOODS_3,5106
17819,2012-01-14,TX,FOODS_3,5519
17820,2012-01-15,TX,FOODS_3,6559
17821,2012-01-16,TX,FOODS_3,4761
17822,2012-01-17,TX,FOODS_3,3657
17823,2012-01-18,TX,FOODS_3,3684
17824,2012-01-19,TX,FOODS_3,3739
17825,2012-01-20,TX,FOODS_3,4444
17826,2012-01-21,TX,FOODS_3,5470
17827,2012-01-22,TX,FOODS_3,5470
17828,2012-01-23,TX,FOODS_3,3845
17829,2012-01-24,TX,FOODS_3,3249
17830,2012-01-25,TX,FOODS_3,3124
17831,2012-01-26,TX,FOODS_3,3248
17832,2012-01-27,TX,FOODS_3,4073
17833,2012-01-28,TX,FOODS_3,5013
17834,2012-01-29,TX,FOODS_3,5053
17835,2012-01-30,TX,FOODS_3,3929
17836,2012-01-31,TX,FOODS_3,3649
17837,2012-02-01,TX,FOODS_3,4773
17838,2012-02-02,TX,FOODS_3,3818
17839,2012-02-03,TX,FOODS_3,5038
17840,2012-02-04,TX,FOODS_3,6101
17841,2012-02-05,TX,FOODS_3,7099
17842,2012-02-06,TX,FOODS_3,4803
17843,2012-02-07,TX,FOODS_3,4360
17844,2012-02-08,TX,FOODS_3,3943
17845,2012-02-09,TX,FOODS_3,4255
17846,2012-02-10,TX,FOODS_3,4235
17847,2012-02-11,TX,FOODS_3,6151
17848,2012-02-12,TX,FOODS_3,6405
17849,2012-02-13,TX,FOODS_3,5410
17850,2012-02-14,TX,FOODS_3,4278
17851,2012-02-15,TX,FOODS_3,4421
17852,2012-02-16,TX,FOODS_3,3757
17853,2012-02-17,TX,FOODS_3,3538
17854,2012-02-18,TX,FOODS_3,5441
17855,2012-02-19,TX,FOODS_3,6214
17856,2012-02-20,TX,FOODS_3,4567
17857,2012-02-21,TX,FOODS_3,3890
17858,2012-02-22,TX,FOODS_3,3613
17859,2012-02-23,TX,FOODS_3,3819
17860,2012-02-24,TX,FOODS_3,4134
17861,2012-02-25,TX,FOODS_3,5085
17862,2012-02-26,TX,FOODS_3,6027
17863,2012-02-27,TX,FOODS_3,4410
17864,2012-02-28,TX,FOODS_3,3879
17865,2012-02-29,TX,FOODS_3,3902
17866,2012-03-01,TX,FOODS_3,5030
17867,2012-03-02,TX,FOODS_3,5026
17868,2012-03-03,TX,FOODS_3,5991
17869,2012-03-04,TX,FOODS_3,6267
17870,2012-03-05,TX,FOODS_3,5722
17871,2012-03-06,TX,FOODS_3,5238
17872,2012-03-07,TX,FOODS_3,4816
17873,2012-03-08,TX,FOODS_3,4405
17874,2012-03-09,TX,FOODS_3,4535
17875,2012-03-10,TX,FOODS_3,5926
17876,2012-03-11,TX,FOODS_3,6600
17877,2012-03-12,TX,FOODS_3,5842
17878,2012-03-13,TX,FOODS_3,6119
17879,2012-03-14,TX,FOODS_3,5311
17880,2012-03-15,TX,FOODS_3,5776
17881,2012-03-16,TX,FOODS_3,5692
17882,2012-03-17,TX,FOODS_3,6023
17883,2012-03-18,TX,FOODS_3,6406
17884,2012-03-19,TX,FOODS_3,4978
17885,2012-03-20,TX,FOODS_3,3868
17886,2012-03-21,TX,FOODS_3,4235
17887,2012-03-22,TX,FOODS_3,4250
17888,2012-03-23,TX,FOODS_3,4783
17889,2012-03-24,TX,FOODS_3,6499
17890,2012-03-25,TX,FOODS_3,6738
17891,2012-03-26,TX,FOODS_3,4866
17892,2012-03-27,TX,FOODS_3,4323
17893,2012-03-28,TX,FOODS_3,3890
17894,2012-03-29,TX,FOODS_3,3935
17895,2012-03-30,TX,FOODS_3,4816
17896,2012-03-31,TX,FOODS_3,5961
17897,2012-04-01,TX,FOODS_3,7665
17898,2012-04-02,TX,FOODS_3,4526
17899,2012-04-03,TX,FOODS_3,5695
17900,2012-04-04,TX,FOODS_3,4672
17901,2012-04-05,TX,FOODS_3,5557
17902,2012-04-06,TX,FOODS_3,7033
17903,2012-04-07,TX,FOODS_3,8811
17904,2012-04-08,TX,FOODS_3,7780
17905,2012-04-09,TX,FOODS_3,5428
17906,2012-04-10,TX,FOODS_3,5058
17907,2012-04-11,TX,FOODS_3,5327
17908,2012-04-12,TX,FOODS_3,5189
17909,2012-04-13,TX,FOODS_3,5638
17910,2012-04-14,TX,FOODS_3,6602
17911,2012-04-15,TX,FOODS_3,7568
17912,2012-04-16,TX,FOODS_3,4568
17913,2012-04-17,TX,FOODS_3,4775
17914,2012-04-18,TX,FOODS_3,4381
17915,2012-04-19,TX,FOODS_3,4388
17916,2012-04-20,TX,FOODS_3,4387
17917,2012-04-21,TX,FOODS_3,6111
17918,2012-04-22,TX,FOODS_3,6802
17919,2012-04-23,TX,FOODS_3,5028
17920,2012-04-24,TX,FOODS_3,4414
17921,2012-04-25,TX,FOODS_3,4431
17922,2012-04-26,TX,FOODS_3,4419
17923,2012-04-27,TX,FOODS_3,4828
17924,2012-04-28,TX,FOODS_3,6186
17925,2012-04-29,TX,FOODS_3,6719
17926,2012-04-30,TX,FOODS_3,4895
17927,2012-05-01,TX,FOODS_3,5350
17928,2012-05-02,TX,FOODS_3,4967
17929,2012-05-03,TX,FOODS_3,5582
17930,2012-05-04,TX,FOODS_3,5485
17931,2012-05-05,TX,FOODS_3,7755
17932,2012-05-06,TX,FOODS_3,8164
17933,2012-05-07,TX,FOODS_3,7017
17934,2012-05-08,TX,FOODS_3,5029
17935,2012-05-09,TX,FOODS_3,5389
17936,2012-05-10,TX,FOODS_3,4605
17937,2012-05-11,TX,FOODS_3,5525
17938,2012-05-12,TX,FOODS_3,7460
17939,2012-05-13,TX,FOODS_3,7186
17940,2012-05-14,TX,FOODS_3,5732
17941,2012-05-15,TX,FOODS_3,5727
17942,2012-05-16,TX,FOODS_3,5066
17943,2012-05-17,TX,FOODS_3,4855
17944,2012-05-18,TX,FOODS_3,5836
17945,2012-05-19,TX,FOODS_3,6768
17946,2012-05-20,TX,FOODS_3,7536
17947,2012-05-21,TX,FOODS_3,5114
17948,2012-05-22,TX,FOODS_3,5363
17949,2012-05-23,TX,FOODS_3,4942
17950,2012-05-24,TX,FOODS_3,5327
17951,2012-05-25,TX,FOODS_3,5980
17952,2012-05-26,TX,FOODS_3,7349
17953,2012-05-27,TX,FOODS_3,7073
17954,2012-05-28,TX,FOODS_3,6848
17955,2012-05-29,TX,FOODS_3,5696
17956,2012-05-30,TX,FOODS_3,5049
17957,2012-05-31,TX,FOODS_3,4427
17958,2012-06-01,TX,FOODS_3,6478
17959,2012-06-02,TX,FOODS_3,6841
17960,2012-06-03,TX,FOODS_3,7694
17961,2012-06-04,TX,FOODS_3,5603
17962,2012-06-05,TX,FOODS_3,5963
17963,2012-06-06,TX,FOODS_3,5932
17964,2012-06-07,TX,FOODS_3,6140
17965,2012-06-08,TX,FOODS_3,5637
17966,2012-06-09,TX,FOODS_3,7417
17967,2012-06-10,TX,FOODS_3,8114
17968,2012-06-11,TX,FOODS_3,6905
17969,2012-06-12,TX,FOODS_3,5734
17970,2012-06-13,TX,FOODS_3,5739
17971,2012-06-14,TX,FOODS_3,5566
17972,2012-06-15,TX,FOODS_3,7135
17973,2012-06-16,TX,FOODS_3,7442
17974,2012-06-17,TX,FOODS_3,7508
17975,2012-06-18,TX,FOODS_3,5771
17976,2012-06-19,TX,FOODS_3,4769
17977,2012-06-20,TX,FOODS_3,5017
17978,2012-06-21,TX,FOODS_3,4725
17979,2012-06-22,TX,FOODS_3,5945
17980,2012-06-23,TX,FOODS_3,6930
17981,2012-06-24,TX,FOODS_3,7126
17982,2012-06-25,TX,FOODS_3,5650
17983,2012-06-26,TX,FOODS_3,5272
17984,2012-06-27,TX,FOODS_3,5019
17985,2012-06-28,TX,FOODS_3,4533
17986,2012-06-29,TX,FOODS_3,5550
17987,2012-06-30,TX,FOODS_3,5816
17988,2012-07-01,TX,FOODS_3,6700
17989,2012-07-02,TX,FOODS_3,5423
17990,2012-07-03,TX,FOODS_3,6160
17991,2012-07-04,TX,FOODS_3,5695
17992,2012-07-05,TX,FOODS_3,5123
17993,2012-07-06,TX,FOODS_3,6245
17994,2012-07-07,TX,FOODS_3,7533
17995,2012-07-08,TX,FOODS_3,6366
17996,2012-07-09,TX,FOODS_3,5018
17997,2012-07-10,TX,FOODS_3,4478
17998,2012-07-11,TX,FOODS_3,4706
17999,2012-07-12,TX,FOODS_3,4614
18000,2012-07-13,TX,FOODS_3,5574
18001,2012-07-14,TX,FOODS_3,6205
18002,2012-07-15,TX,FOODS_3,7069
18003,2012-07-16,TX,FOODS_3,4727
18004,2012-07-17,TX,FOODS_3,4263
18005,2012-07-18,TX,FOODS_3,4209
18006,2012-07-19,TX,FOODS_3,4742
18007,2012-07-20,TX,FOODS_3,5593
18008,2012-07-21,TX,FOODS_3,6440
18009,2012-07-22,TX,FOODS_3,6820
18010,2012-07-23,TX,FOODS_3,4606
18011,2012-07-24,TX,FOODS_3,4571
18012,2012-07-25,TX,FOODS_3,4204
18013,2012-07-26,TX,FOODS_3,4459
18014,2012-07-27,TX,FOODS_3,5175
18015,2012-07-28,TX,FOODS_3,5903
18016,2012-07-29,TX,FOODS_3,6675
18017,2012-07-30,TX,FOODS_3,4812
18018,2012-07-31,TX,FOODS_3,4537
18019,2012-08-01,TX,FOODS_3,5778
18020,2012-08-02,TX,FOODS_3,5302
18021,2012-08-03,TX,FOODS_3,6120
18022,2012-08-04,TX,FOODS_3,7101
18023,2012-08-05,TX,FOODS_3,6744
